cluster_id,ring_id,moi_metric,system_name,body_name,ring_name,x,y,z,rank
D5000_C001,a162b5f4298b76263fcb7d665ead19604370fd9c,0.999124,Prua Phio VJ-X d2-232,Prua Phio VJ-X d2-232 7,Prua Phio VJ-X d2-232 7 C Ring,2133.937500,-161.093750,10771.750000,876
D5000_C001,111825351f59b1dfec8014985cf20ef20245026b,0.999104,Droju WM-H c24-0,Droju WM-H c24-0 6,Droju WM-H c24-0 6 A Ring,-939.562500,-992.843750,3844.937500,878
D5000_C001,148d5e429530fb678deb0bb29761b713a37696cb,0.999101,Pro Eur UX-U c2-8,Pro Eur UX-U c2-8 AB 1,Pro Eur UX-U c2-8 AB 1 C Ring,4209.750000,28.562500,342.218750,879
D5000_C001,1d669f48766e697c1bdc7461eef13311f02609c9,0.999100,Zuneae AA-X d2-654,Zuneae AA-X d2-654 5,Zuneae AA-X d2-654 5 C Ring,6065.500000,983.281250,23511.250000,880
D5000_C001,22a1b5bec607fd18c91c7a75ab3108b2ae88d4ad,0.999100,Graea Hypa VY-S d3-63,Graea Hypa VY-S d3-63 C 11,Graea Hypa VY-S d3-63 C 11 C Ring,-3429.875000,-1259.187500,13371.468750,881
D5000_C001,8440beeef0f4f84cd0f524f8fef630ea4feec49a,0.999098,Flyeia Dryoae MI-J d9-6,Flyeia Dryoae MI-J d9-6 7,Flyeia Dryoae MI-J d9-6 7 A Ring,3179.062500,-879.687500,-242.625000,882
D5000_C001,88eade9fc043f14a3bb8c37b60d80d5191abbd45,0.999096,Phaa Aed AN-V b2-1,Phaa Aed AN-V b2-1 C 4,Phaa Aed AN-V b2-1 C 4 A Ring,5509.656250,56.000000,-7385.781250,883
D5000_C001,24378bcd101e7fc16b9ff6ab3f0ffebec3b8d425,0.999087,Plimboa AQ-X c1-25,Plimboa AQ-X c1-25 4,Plimboa AQ-X c1-25 4 A Ring,-6269.031250,1506.625000,27180.343750,884
D5000_C001,96bd3408b1a1b0143069ad6d47f4cb253b9ef94f,0.999073,Drojeae OC-P c8-7,Drojeae OC-P c8-7 9,Drojeae OC-P c8-7 9 B Ring,-1409.531250,-252.250000,3143.125000,885
D5000_C001,31b01f48fe6318cefa2df2316cac685cc4e9bb44,0.999071,Athaiwyg PE-F d12-25,Athaiwyg PE-F d12-25 11,Athaiwyg PE-F d12-25 11 B Ring,12363.718750,-393.500000,23079.718750,886
D5000_C001,d71b8442ef21354d132341bc70a78d421c49e96f,0.999070,Dryae Bliae YH-C c13-1,Dryae Bliae YH-C c13-1 AB 4,Dryae Bliae YH-C c13-1 AB 4 A Ring,-12939.781250,-1101.156250,28936.656250,887
D5000_C001,c8da7d8bd9fe729def9fb0723b146436d6aa22ba,0.999064,Boelts WQ-T d4-1612,Boelts WQ-T d4-1612 A 8,Boelts WQ-T d4-1612 A 8 A Ring,-7571.812500,-226.000000,15988.375000,888
D5000_C001,5064d867e88f5729ac07a7bddf756d2db6799eaa,0.999061,Bleae Thua MF-A c5,Bleae Thua MF-A c5 AB 1,Bleae Thua MF-A c5 AB 1 B Ring,-776.875000,31.500000,1521.406250,889
D5000_C001,fa3d14b3fb14dc0a8fb4ff2ff6d590fcb0b1fd4a,0.999054,Oob Chraea RT-Z c13-25,Oob Chraea RT-Z c13-25 5,Oob Chraea RT-Z c13-25 5 A Ring,-23905.093750,52.968750,27706.093750,891
D5000_C001,68a8e56b35786b76d6ec62ccb5c126bba2e8217d,0.999038,M23 Sector WN-T b3-7,M23 Sector WN-T b3-7 ABC 2,M23 Sector WN-T b3-7 ABC 2 A Ring,-285.687500,-19.562500,1925.875000,892
D5000_C001,9833310264b42a0b6340ede7144cc4b4c2bf5e2a,0.999025,Zuni ZH-B b30-24,Zuni ZH-B b30-24 AB 3,Zuni ZH-B b30-24 AB 3 A Ring,644.781250,575.593750,23904.718750,894
D5000_C001,b4c53a5ecfd0f811f204416f4f532e323a1c5e10,0.999015,Praea Euq LL-N c20-2,Praea Euq LL-N c20-2 16,Praea Euq LL-N c20-2 16 C Ring,1108.843750,23.687500,1129.968750,896
D5000_C001,3a8be3c9bc48ccef624b5cda597f19498a4dbc19,0.999007,Thaile YH-R b51-0,Thaile YH-R b51-0 4,Thaile YH-R b51-0 4 A Ring,9735.625000,-221.500000,5159.406250,897
D5000_C001,908df2398b4d0bea46b182021ca7d154e7f49809,0.999006,Nyeajoa DW-M d7-28,Nyeajoa DW-M d7-28 5,Nyeajoa DW-M d7-28 5 B Ring,-4599.437500,-856.750000,7292.218750,898
D5000_C001,8a64ecee61596be6920c91e2c7ee8503c8d40dac,0.999000,Phua Audst JL-O d6-1996,Phua Audst JL-O d6-1996 2,Phua Audst JL-O d6-1996 2 A Ring,-109.562500,1612.000000,26408.187500,899
D5000_C001,5772603603c041a8908e3a3dd6e94819de1bfdf1,0.998974,Blu Euq KP-X c2-0,Blu Euq KP-X c2-0 3,Blu Euq KP-X c2-0 3 C Ring,1083.687500,600.656250,4204.906250,900
D5000_C001,c33ebd03ebcb0e7f149a6b1f1047b014a5f2ce1d,0.998940,Lasou PL-Y d1900,Lasou PL-Y d1900 8,Lasou PL-Y d1900 8 B Ring,2273.656250,111.812500,32301.062500,901
D5000_C001,b42b6d59da09745cf802a40cd7542c70e6402a8a,0.998932,Eidairld CQ-A c28-14,Eidairld CQ-A c28-14 10,Eidairld CQ-A c28-14 10 B Ring,-2509.218750,-955.906250,11664.000000,902
D5000_C001,a2e606dcf5f5b8cc6721d90afffff9e44cfcaffe,0.998922,Skauduae IH-L b54-1,Skauduae IH-L b54-1 2,Skauduae IH-L b54-1 2 B Ring,1099.437500,-302.312500,10351.656250,903
D5000_C001,60971cf46e383be59390dc5768328da19fbff53a,0.998918,Praea Euq EX-K d8-21,Praea Euq EX-K d8-21 A 3,Praea Euq EX-K d8-21 A 3 C Ring,110.875000,357.906250,973.125000,904
D5000_C001,e5310cba009ea40af5ed7a9b1a245e1fb4b01d4f,0.998917,Swoiwns QK-I c25-7,Swoiwns QK-I c25-7 A 4,Swoiwns QK-I c25-7 A 4 A Ring,-213.781250,-449.562500,1312.625000,905
D5000_C001,8b61e0f7c6170f1e701f19e0224d6909ce047030,0.998917,Flyoo Bloae RO-L c10-0,Flyoo Bloae RO-L c10-0 5,Flyoo Bloae RO-L c10-0 5 C Ring,-15704.406250,-259.843750,48018.000000,906
D5000_C001,6907243e8c085dd7421b421ce66ec7feaee32ae7,0.998910,Athaip EW-Z c2-2389,Athaip EW-Z c2-2389 3,Athaip EW-Z c2-2389 3 A Ring,762.906250,-214.593750,22128.906250,907
D5000_C001,8a3f4a9a32207ffda13120e45273606bf6a0e859,0.998898,NGC 2546 Sector TQ-B d14-66,NGC 2546 Sector TQ-B d14-66 A 4,NGC 2546 Sector TQ-B d14-66 A 4 A Ring,2892.343750,158.437500,-240.093750,908
D5000_C001,e096af2d3240ef92b8cb6857cbc54d7e002de6f8,0.998893,Prai Hypoo VU-N d7-50,Prai Hypoo VU-N d7-50 6,Prai Hypoo VU-N d7-50 6 C Ring,-9552.718750,-456.750000,8578.250000,909
D5000_C001,969a6cafc2dfdd1150ffb93dd7f0518fcb68080c,0.998888,Eulain MS-U f2-1437,Eulain MS-U f2-1437 A 5,Eulain MS-U f2-1437 A 5 B Ring,-5154.437500,1546.812500,17996.562500,910
D5000_C001,dac5097a5666481da629f65b3a2669760cc0067b,0.998887,Voqaa FB-X f1-611,Voqaa FB-X f1-611 2,Voqaa FB-X f1-611 2 B Ring,-9205.718750,-1484.437500,17703.843750,911
D5000_C001,6c1cc90a687841be204e81fc2b95036577abc7c4,0.998838,Aedgee NY-G c24-0,Aedgee NY-G c24-0 12,Aedgee NY-G c24-0 12 B Ring,-1771.187500,1442.250000,5096.562500,912
D5000_C001,87aa60ea166b35c099392cf7fa23e9d7bb60bb09,0.998834,Grie Eop YF-I c12-2,Grie Eop YF-I c12-2 A 2,Grie Eop YF-I c12-2 A 2 A Ring,12522.375000,-216.375000,3321.437500,913
D5000_C001,888b2fb045a03ffc9b4487c6f0676ee8d1eeead8,0.998821,Hypuejaa FF-R d4-15,Hypuejaa FF-R d4-15 B 1,Hypuejaa FF-R d4-15 B 1 A Ring,-11950.125000,-1258.562500,27546.312500,914
D5000_C001,bdacfbd3eb3fef73f24206780917497a73527762,0.998817,Pyramoe DX-W c4-35,Pyramoe DX-W c4-35 CD 1,Pyramoe DX-W c4-35 CD 1 C Ring,-657.437500,-69.531250,5544.031250,915
D5000_C001,96a296ed00edd816824a58318f0654853cf70411,0.998815,Prooe Hypa GZ-B c2-23,Prooe Hypa GZ-B c2-23 3,Prooe Hypa GZ-B c2-23 3 B Ring,-2450.406250,-141.406250,8006.406250,916
D5000_C001,8636400c69033a28348025744dc2f0fa025027a6,0.998811,Byua Chrea FU-E c25-10,Byua Chrea FU-E c25-10 11,Byua Chrea FU-E c25-10 11 C Ring,-1112.531250,68.656250,55059.625000,917
D5000_C001,67447904d3444c4e21000efaf870941bc0e92226,0.998802,Pyriviae WX-L c10-31,Pyriviae WX-L c10-31 AB 6,Pyriviae WX-L c10-31 AB 6 C Ring,-11249.468750,-184.687500,54453.187500,918
D5000_C001,6504bdba8432a8b79bd63a376602bb96b1bba33e,0.998801,Nyuenooe JR-N d6-4774,Nyuenooe JR-N d6-4774 4,Nyuenooe JR-N d6-4774 4 C Ring,-1995.500000,1280.843750,26411.406250,919
D5000_C001,6df9e8fb1a382094d543ae4cbbf43cd7c8eef72b,0.998790,Nuekea GX-Q c6-14,Nuekea GX-Q c6-14 AB 2,Nuekea GX-Q c6-14 AB 2 A Ring,9398.218750,-590.375000,13308.250000,920
D5000_C001,b3db607d851af7d73c74fc402577b7c963450476,0.998784,Blae Phoe RY-R b24-195,Blae Phoe RY-R b24-195 4,Blae Phoe RY-R b24-195 4 C Ring,682.687500,-54.343750,14834.781250,921
D5000_C001,5a5ed24ed4cde3426006c0e84f9257ff990ebc96,0.998763,Byoomao AA-A f104,Byoomao AA-A f104 3,Byoomao AA-A f104 3 A Ring,-1032.343750,-1166.625000,24700.406250,922
D5000_C001,5fc31a3dea2e36e4aea709db7281a68bb442843a,0.998757,Quemaae KH-D b26-0,Quemaae KH-D b26-0 8,Quemaae KH-D b26-0 8 C Ring,7540.531250,2614.250000,26378.781250,923
D5000_C001,01f622ff38f05a7aff7654b954f8bb4c55cfddca,0.998752,Flyeia Hypa KD-J c25-8,Flyeia Hypa KD-J c25-8 4,Flyeia Hypa KD-J c25-8 4 C Ring,-7571.375000,-297.875000,7731.875000,924
D5000_C001,1fd58dcaed68a2b286ecb6e7f422734dbd45dfa0,0.998746,Eachaiv AA-A h26,Eachaiv AA-A h26 AB 4,Eachaiv AA-A h26 AB 4 B Ring,3166.281250,-1587.250000,23763.656250,926
D5000_C001,d310daf8bbface0a08f8c7d2247df83bf8382cf6,0.998734,Agnairt CT-W c16-92,Agnairt CT-W c16-92 2,Agnairt CT-W c16-92 2 A Ring,-9959.968750,-768.593750,22723.812500,927
D5000_C001,166e1a0785aae3f45f7bbe827d2e50f8386fa4a5,0.998732,Clooku XK-I b41-52,Clooku XK-I b41-52 6,Clooku XK-I b41-52 6 A Ring,-5753.187500,-461.250000,12631.968750,928
D5000_C001,844496c909768fff1c7570a1f687369a27fdc368,0.998727,Flyeia Dryoae ZJ-H d10-0,Flyeia Dryoae ZJ-H d10-0 12,Flyeia Dryoae ZJ-H d10-0 12 B Ring,3725.500000,-973.562500,-125.375000,929
D5000_C001,a3e56cee111f8ee7082bd917f9af58db8f65a026,0.998720,Thaile EV-G d10-1,Thaile EV-G d10-1 AB 4,Thaile EV-G d10-1 AB 4 B Ring,10023.218750,-1210.031250,4946.531250,930
D5000_C001,ff606c0d356f4c19c477b580c861a8ae2b755e2b,0.998714,Teqia NS-U f2-323,Teqia NS-U f2-323 1,Teqia NS-U f2-323 1 B Ring,-3486.843750,-1081.656250,37040.875000,931
D5000_C001,47cf2a125722f349c332250f71641435cfcb8490,0.998697,HIP 27640,HIP 27640 9,HIP 27640 9 B Ring,27.750000,-1.843750,-383.187500,932
D5000_C001,ff644879cf3aba2aa844507340c4026086ff90b2,0.998696,Praei Eup MT-E c3,Praei Eup MT-E c3 4,Praei Eup MT-E c3 4 A Ring,-12446.937500,994.718750,239.812500,933
D5000_C001,0be7c0963f0006cf70a023644cac2d6be56dbeaf,0.998692,Theemae AA-A g279,Theemae AA-A g279 2,Theemae AA-A g279 2 B Ring,-3399.531250,1546.250000,23589.062500,934
D5000_C001,93ca169d47a18b9b26b13e96e06703879b23913d,0.998691,Blua Hypa ID-H d11-50,Blua Hypa ID-H d11-50 17,Blua Hypa ID-H d11-50 17 B Ring,-6914.031250,-306.625000,12707.781250,935
D5000_C001,dc05cab3b1ce378fa96308615e82eb1e255b5f58,0.998680,Greae Eoq YX-F d12-24,Greae Eoq YX-F d12-24 10,Greae Eoq YX-F d12-24 10 B Ring,3996.656250,-85.187500,3881.000000,936
D5000_C001,ee5a1b1205ddc8601e152b143d560e94d70e608f,0.998679,Byoi Aeg AA-A f0,Byoi Aeg AA-A f0 A 2,Byoi Aeg AA-A f0 A 2 C Ring,-8967.875000,1275.656250,13018.906250,937
D5000_C001,fa25611baba31a2ad26aab738f969cbd8bc058f7,0.998666,Whuedie GE-E d13-0,Whuedie GE-E d13-0 ABCD 2,Whuedie GE-E d13-0 ABCD 2 B Ring,1708.781250,-1372.531250,59.843750,938
D5000_C001,882158b1881c9768e58f7d3a6c3a558508375210,0.998663,Boeph QO-G d11-712,Boeph QO-G d11-712 14,Boeph QO-G d11-712 14 B Ring,-7995.218750,-550.031250,16590.687500,939
D5000_C001,a3feb9660d0c83e4e331b4854ede53a502251621,0.998654,Eidaills YN-X c3-26,Eidaills YN-X c3-26 BC 3,Eidaills YN-X c3-26 BC 3 B Ring,1151.781250,-312.687500,10615.406250,940
D5000_C001,e769722ab3033c17eca45b0a2f617b4f1c71b9c7,0.998654,Flyooe Eohn GE-E c13-0,Flyooe Eohn GE-E c13-0 4,Flyooe Eohn GE-E c13-0 4 A Ring,207.218750,-682.812500,-3059.406250,941
D5000_C001,3b90fd8020025fe558fc6915894f0de5650d5ac4,0.998640,Eorm Phyloi AQ-Y f177,Eorm Phyloi AQ-Y f177 1,Eorm Phyloi AQ-Y f177 1 A Ring,6581.156250,1996.906250,27484.000000,942
D5000_C001,331bbea02687d62c88768ee7828383d839930dba,0.998636,Sutchooe SQ-B c27-7,Sutchooe SQ-B c27-7 ABC 4,Sutchooe SQ-B c27-7 ABC 4 B Ring,515.281250,167.781250,50025.625000,943
D5000_C001,d16b32e328a1819387d2c3549d78125c87784c6c,0.998623,Dryio Bloo CB-X f1-134,Dryio Bloo CB-X f1-134 2,Dryio Bloo CB-X f1-134 2 B Ring,-6163.500000,-1575.843750,29230.500000,944
D5000_C001,49537c6c01091385bcea5756110f6e23e16b030b,0.998607,Col 359 Sector BA-Y d1-41,Col 359 Sector BA-Y d1-41 ABC 1,Col 359 Sector BA-Y d1-41 ABC 1 C Ring,-225.656250,265.375000,263.000000,945
D5000_C001,00d1b48fd75b2b877190b22c197f413180d3969b,0.998601,Scheau Pra VO-Z e915,Scheau Pra VO-Z e915 2,Scheau Pra VO-Z e915 2 C Ring,-5610.562500,-1381.437500,24795.250000,946
D5000_C001,5ba9dab546c7141c47ba8289996c7830889ea06b,0.998598,Eol Prou LE-F c25-34,Eol Prou LE-F c25-34 ABC 1,Eol Prou LE-F c25-34 ABC 1 C Ring,-9678.031250,-1117.562500,20518.843750,947
D5000_C001,05fe85f8ea926e0cfce455d96cd5cca28faa1663,0.998544,Agnairt DA-A f3542,Agnairt DA-A f3542 2,Agnairt DA-A f3542 2 A Ring,-9315.687500,-1082.375000,22138.218750,948
D5000_C001,b17bfa817b277c973063677e62aa5b129aad10aa,0.998529,Skaudai VP-U c4-19,Skaudai VP-U c4-19 13,Skaudai VP-U c4-19 13 B Ring,-6009.343750,-571.562500,9400.250000,949
D5000_C001,d5a9973d4f90417d638b5115a2ce76de7ee96a5f,0.998523,Pro Aec AW-F c26-5,Pro Aec AW-F c26-5 8,Pro Aec AW-F c26-5 8 A Ring,1248.187500,677.250000,9047.218750,951
D5000_C001,737c15fcb33a10b40867ce1c893012f553b48766,0.998521,Thaileia EJ-S c20-14,Thaileia EJ-S c20-14 3,Thaileia EJ-S c20-14 3 C Ring,818.468750,-194.937500,4960.125000,952
D5000_C001,f29c5ccf44527292223108465f245ad3566ca833,0.998502,Dryuae Scraa BA-A f380,Dryuae Scraa BA-A f380 A 1,Dryuae Scraa BA-A f380 A 1 C Ring,-8499.031250,1538.062500,18433.718750,953
D5000_C001,428a0b7a89bc1f977a0628b99644e46cdf4d973d,0.998490,Bramba IH-V f2-165,Bramba IH-V f2-165 A 3,Bramba IH-V f2-165 A 3 B Ring,-12140.656250,-1399.343750,19151.750000,954
D5000_C001,6344de79c0db53a381dc30c9746b9f36a353481d,0.998484,Byoomue ST-H d10-1181,Byoomue ST-H d10-1181 14,Byoomue ST-H d10-1181 14 C Ring,-10589.468750,-784.500000,25421.781250,955
D5000_C001,91cb53872b8f8b8e31d1866dc188badf79a081bc,0.998482,Boesky HG-W d2-912,Boesky HG-W d2-912 B 6,Boesky HG-W d2-912 B 6 C Ring,-9404.718750,-621.750000,15826.718750,956
D5000_C001,d272136d35248223dcc6006c8200c2b2005dda43,0.998476,Chraisuae WP-X e1-1232,Chraisuae WP-X e1-1232 ABCD 3,Chraisuae WP-X e1-1232 ABCD 3 A Ring,2550.750000,-1549.375000,31342.343750,957
D5000_C001,7811f0def5b52c3b96e1ae4ec769df715760b374,0.998473,Praea Euq IF-R c7-0,Praea Euq IF-R c7-0 6,Praea Euq IF-R c7-0 6 B Ring,180.156250,1103.343750,559.687500,958
D5000_C001,ad519ed8e6c8a882edb729f0eec1256432e78384,0.998472,Graea Hypoea DL-Y g262,Graea Hypoea DL-Y g262 A 3,Graea Hypoea DL-Y g262 A 3 B Ring,-3169.250000,-1603.312500,14190.781250,959
D5000_C001,8689fe857ce837cbfa78bdecff54b7f5fcfde64d,0.998471,Bleae Aim KE-L c23-12,Bleae Aim KE-L c23-12 AB 2,Bleae Aim KE-L c23-12 AB 2 B Ring,-3011.312500,689.531250,15313.656250,960
D5000_C001,6d13eb6d39d2821f89a554ec3bfa1a2af7a4ee74,0.998470,Myriesly SA-L b35-21,Myriesly SA-L b35-21 2,Myriesly SA-L b35-21 2 B Ring,-891.312500,-8.187500,25308.250000,961
D5000_C001,a12e43e50e524d0841babc45a0ca0ad922377e9e,0.998457,Hypuae Auwsy QH-C c29-31,Hypuae Auwsy QH-C c29-31 3,Hypuae Auwsy QH-C c29-31 3 C Ring,11067.875000,1053.375000,25801.625000,962
D5000_C001,cf4dc9fd8b5e37525b7ff76137bf034b04c2a8f0,0.998434,Hypoi Graae JT-O d7-254,Hypoi Graae JT-O d7-254 3,Hypoi Graae JT-O d7-254 3 A Ring,-17413.843750,-99.750000,35482.875000,963
D5000_C001,3ec7da3f2daca5c83d9cfcce96c894853d5e6747,0.998433,Dryooe Greau IN-K c24-6,Dryooe Greau IN-K c24-6 AB 2,Dryooe Greau IN-K c24-6 AB 2 C Ring,-10193.531250,-346.093750,31983.156250,964
D5000_C001,853d5b118e5a1045e7ea602ba191c74f3e34e0c2,0.998423,Flyae Flyi ZF-V d3-1059,Flyae Flyi ZF-V d3-1059 B 8,Flyae Flyi ZF-V d3-1059 B 8 C Ring,-773.031250,-317.875000,37704.812500,966
D5000_C001,2601a468ac5d87a65943fd4dc98efd5b3eb9178f,0.998415,Lasou DH-U e3-3748,Lasou DH-U e3-3748 1,Lasou DH-U e3-3748 1 B Ring,1439.406250,1118.125000,32935.250000,967
D5000_C001,a7b7073a3738b356cbb926bdea3d86a3e5893b95,0.998391,Auphairsts SK-S c6-11,Auphairsts SK-S c6-11 4,Auphairsts SK-S c6-11 4 A Ring,501.531250,-301.281250,50430.000000,968
D5000_C001,8637f29ed2dc27e05b30d78d0eb20943e6746d50,0.998385,Qiedaea AA-A h0,Qiedaea AA-A h0 A 5,Qiedaea AA-A h0 A 5 A Ring,-10321.968750,-837.187500,-4955.437500,969
D5000_C001,f5aeeff7e08b7a84093ed2f0a023d8c748765c07,0.998373,Graea Hypue PZ-S c6-16,Graea Hypue PZ-S c6-16 AB 2,Graea Hypue PZ-S c6-16 AB 2 B Ring,-643.031250,-168.875000,13323.250000,970
D5000_C001,cadbd303e0c1083f50da68c3b9ee98115a2b6549,0.998370,Eeshorks MT-Q d5-896,Eeshorks MT-Q d5-896 2,Eeshorks MT-Q d5-896 2 A Ring,1401.718750,-688.718750,17405.437500,971
D5000_C001,b732c59f71b278bcfe6afa4d9b7500df367ac871,0.998359,Flyiedge EZ-A c3,Flyiedge EZ-A c3 5,Flyiedge EZ-A c3 5 C Ring,-4592.156250,-1103.156250,7922.062500,972
D5000_C001,0dbfa28f7ec4a4711b3fdbe6c7da8b20c5a807e0,0.998359,Boepp VA-L d9-1073,Boepp VA-L d9-1073 A 9,Boepp VA-L d9-1073 A 9 C Ring,-599.750000,-143.218750,16414.656250,973
D5000_C001,037ef65adabf47cc19fade14343ccc044c49745b,0.998343,Preia Byio UR-L c24-47,Preia Byio UR-L c24-47 AB 5,Preia Byio UR-L c24-47 AB 5 C Ring,3565.937500,-115.687500,52490.562500,974
D5000_C001,b008de3707a2257671e6ec9711babb61b81c5ee0,0.998337,Wredgu LJ-Y c14-16,Wredgu LJ-Y c14-16 5,Wredgu LJ-Y c14-16 5 A Ring,-10081.656250,97.218750,-416.218750,975
D5000_C001,3ca997665ea8ee76c10bda9369f4fc97a0da3188,0.998327,Aucoks ES-H d11-3,Aucoks ES-H d11-3 3,Aucoks ES-H d11-3 3 A Ring,960.625000,-80.843750,2528.906250,976
D5000_C001,7e20c98ab73e85ebbcb0b54dacef4a58dabdf8f6,0.998322,Pythaics LQ-P d5-551,Pythaics LQ-P d5-551 6,Pythaics LQ-P d5-551 6 B Ring,5054.437500,-1218.187500,19947.906250,977
D5000_C001,65bdde12f2be70fe809b162e391cb4cc9e981779,0.998317,Eor Ausms AA-A g272,Eor Ausms AA-A g272 C 1,Eor Ausms AA-A g272 C 1 C Ring,-7642.500000,1549.218750,19691.562500,978
D5000_C001,f6c4d65f1528c37c54a299d05959151b4ca7f2c5,0.998309,Phraa Byoe HU-L c22-26,Phraa Byoe HU-L c22-26 A 3,Phraa Byoe HU-L c22-26 A 3 A Ring,398.593750,-840.406250,37027.468750,979
D5000_C001,9f723186e3e0e22d945d7866fede094a1dff1aec,0.998286,Prua Phoe SM-S c5-6,Prua Phoe SM-S c5-6 6,Prua Phoe SM-S c5-6 6 A Ring,-5412.500000,-631.656250,10703.875000,980
D5000_C001,7fe42800d2d838b04ba6cca8211931b542359671,0.998223,Dryooe Prou DD-H d11-2922,Dryooe Prou DD-H d11-2922 4,Dryooe Prou DD-H d11-2922 4 B Ring,-9880.062500,-294.375000,21664.968750,981
D5000_C001,a5f52d210c24cd7eb9051c151335948e13d94a12,0.998215,Traikoa WZ-Y b1-0,Traikoa WZ-Y b1-0 A 2,Traikoa WZ-Y b1-0 A 2 A Ring,-1815.625000,245.093750,4113.968750,982
D5000_C001,ec97f0ebf0896b8aab502981c2ff93c55d3cc202,0.998205,Flyiedgou PU-V b17-1,Flyiedgou PU-V b17-1 5,Flyiedgou PU-V b17-1 5 A Ring,-319.312500,-964.750000,8276.468750,983
D5000_C001,84c98e86efda20550f3e73578b334b4514b3cde5,0.998186,NGC 2546 Sector FQ-P d5-10,NGC 2546 Sector FQ-P d5-10 9,NGC 2546 Sector FQ-P d5-10 9 C Ring,3012.343750,-638.750000,-975.906250,984
D5000_C001,5181bd2e3f10f2e68e3aa4139278b6d7e6243e74,0.998179,Ovomly XU-B c2-9,Ovomly XU-B c2-9 6,Ovomly XU-B c2-9 6 A Ring,-19764.187500,-162.656250,6703.968750,985
D5000_C001,cd84bc95f22f847a9713690a877d99b84d9cbd1c,0.998175,Hypou Briae VP-O d6-15,Hypou Briae VP-O d6-15 ABC 1,Hypou Briae VP-O d6-15 ABC 1 C Ring,-1090.843750,404.093750,35379.156250,986
D5000_C001,da8c0da6810e3760944ec6c858091cced66cae0c,0.998173,NGC 3532 Sector WT-A d63,NGC 3532 Sector WT-A d63 10,NGC 3532 Sector WT-A d63 10 B Ring,1599.000000,127.718750,356.343750,987
D5000_C001,fc3c7203d64df98352e0ef4e1a3e7a3d808b4ae1,0.998166,Zunuae ZB-Z c28-1545,Zunuae ZB-Z c28-1545 A 4,Zunuae ZB-Z c28-1545 A 4 A Ring,-418.000000,353.281250,24505.062500,988
D5000_C001,394d80af7125e28d5427ee351886907af3687507,0.998154,Shrogaae VP-W c2-364,Shrogaae VP-W c2-364 6,Shrogaae VP-W c2-364 6 A Ring,3930.187500,402.562500,20843.843750,989
D5000_C001,84cf0dcf70e333b2c267e607479caa907e566876,0.998147,Hypuae Ain YK-Z b55-1,Hypuae Ain YK-Z b55-1 5,Hypuae Ain YK-Z b55-1 5 A Ring,1055.281250,109.937500,-4969.218750,990
D5000_C001,c0170a4d3ecc2e5266046f01cdd9e47648bd2263,0.998143,Eol Prou VD-T e3-156,Eol Prou VD-T e3-156 2,Eol Prou VD-T e3-156 2 A Ring,-9051.875000,-1050.031250,20129.437500,991
D5000_C001,927defcbd485ea1e8e0e9f49970c91cc318ba5ce,0.998141,Nyeajeau KS-A d1-110,Nyeajeau KS-A d1-110 9,Nyeajeau KS-A d1-110 9 B Ring,-2085.968750,-233.156250,6740.687500,992
D5000_C001,27fb8fa36312e550f4a767366c40d3da7d3f2eae,0.998121,Prae Flyuae ZE-A e35,Prae Flyuae ZE-A e35 7,Prae Flyuae ZE-A e35 7 B Ring,-3643.375000,-1075.250000,38752.906250,993
D5000_C001,75845a12c75c00e8ed92f90ee8a6c2f46f742ef7,0.998110,Preou Bra BA-A d13,Preou Bra BA-A d13 AB 6,Preou Bra BA-A d13 AB 6 C Ring,-21701.468750,-9.031250,51427.093750,994
D5000_C001,a912ae34e64227f4f291454b1157a4c41ba239bb,0.998095,Phroea Blou VF-M b21-4,Phroea Blou VF-M b21-4 AB 3,Phroea Blou VF-M b21-4 AB 3 A Ring,-7431.375000,-1224.000000,33957.593750,995
D5000_C001,165b8d970befcbe2428b4a3191022b34be9cdc3a,0.998087,Pha Scroi AA-A h360,Pha Scroi AA-A h360 B 2,Pha Scroi AA-A h360 B 2 B Ring,-10263.937500,1446.343750,23671.968750,996
D5000_C001,40957bdf68dc3a326e1a5bc663ca13afc5123185,0.998044,Wredguia ZV-R b32-0,Wredguia ZV-R b32-0 8,Wredguia ZV-R b32-0 8 C Ring,-721.625000,136.906250,-359.093750,997
D5000_C001,9e773131b6d6107de30210a8a4f645cbd14583c2,0.998043,Dryaea Brau QY-R e4-0,Dryaea Brau QY-R e4-0 A 5,Dryaea Brau QY-R e4-0 A 5 B Ring,-9565.187500,2051.968750,31805.031250,998
D5000_C001,18f1e03e9b733df72d4a3a4a31abf32c8f572669,0.998040,Wredguia NB-D b26-2,Wredguia NB-D b26-2 4,Wredguia NB-D b26-2 4 A Ring,-627.093750,31.281250,-488.718750,999
D5000_C001,3f674be91dd37798b6863ecabadf75ba220af92e,0.998032,Wepue IJ-K c24-3759,Wepue IJ-K c24-3759 6,Wepue IJ-K c24-3759 6 A Ring,-272.750000,-405.687500,24327.593750,1000
D5000_C002,e2f94251918988bf8ab169922f73558be6358c52,0.999967,Hypua Eaeb CC-B c1-0,Hypua Eaeb CC-B c1-0 4,Hypua Eaeb CC-B c1-0 4 B Ring,-20427.968750,-697.125000,-6106.718750,110
